3-gram,frequency
rky,1.8903755804493864e-06
oum,1.8902816869202433e-06
jux,1.8866412870441207e-06
gmu,1.8862099487503409e-06
eew,1.8856523069782718e-06
kpi,1.8794067191310985e-06
cud,1.8771570873668543e-06
cne,1.877154227665459e-06
shc,1.8763883043084378e-06
ssb,1.8741930068707027e-06
loh,1.873323657646554e-06
mrn,1.8717994368028986e-06
eyd,1.870778523404803e-06
rny,1.8687109592960548e-06
xli,1.868457399105678e-06
oaf,1.867939316536243e-06
iez,1.8657268608901366e-06
zia,1.8646597156528182e-06
rku,1.8612938471106374e-06
kaz,1.8576963427554434e-06
hui,1.8553037259214377e-06
amw,1.847391408777747e-06
zip,1.8463380854305055e-06
yua,1.845926288429593e-06
kaw,1.8453486287477574e-06
amd,1.844132302420988e-06
unv,1.8405004816490512e-06
oja,1.8392884448743747e-06
mho,1.8376264817468493e-06
yfi,1.8367595156071966e-06
stb,1.8360336280697084e-06
ezz,1.8331968042856444e-06
oea,1.8324990371452092e-06
zeb,1.8322521495914215e-06
yaw,1.829267574568604e-06
zee,1.8277962582007604e-06
eyr,1.8251176712272322e-06
zho,1.8188296644760299e-06
gup,1.8161911133220349e-06
uji,1.8159075262670081e-06
pao,1.812909129354114e-06
dii,1.8066235056874075e-06
pui,1.803988290851707e-06
tde,1.803972085877134e-06
xud,1.8030955873994973e-06
ayg,1.8020293953959772e-06
acp,1.801109524780513e-06
mno,1.8010685357271813e-06
xog,1.7997506900008815e-06
zag,1.7991916183781148e-06
yad,1.7979819646879343e-06
bem,1.7975715975377193e-06
kow,1.7968275985580616e-06
skt,1.7946280115682335e-06
keu,1.794528875253199e-06
yop,1.7905238634491853e-06
ufo,1.7903956535032994e-06
mch,1.7903298803712092e-06
iao,1.7876837033468269e-06
uby,1.785260106414373e-06
wur,1.7785464807721811e-06
sva,1.7782390628721943e-06
bde,1.7777991454742287e-06
xco,1.7761977126929024e-06
nbl,1.771962971543472e-06
uwa,1.7684646035033124e-06
oix,1.7678440483005484e-06
hmu,1.7623224415232665e-06
zak,1.762155625608545e-06
rbr,1.7581386983820512e-06
tsw,1.7557060457285125e-06
awm,1.7538968079791328e-06
tfl,1.7528625493078596e-06
ldt,1.7475044221270047e-06
awd,1.7468390649357156e-06
bcl,1.746028339590169e-06
cyb,1.744390683924503e-06
faw,1.743520381466556e-06
mef,1.7434884481343093e-06
tfe,1.7415338422306724e-06
pke,1.738931513961017e-06
kpo,1.7354779479093825e-06
ksp,1.7352096125951305e-06
zra,1.7348874195712683e-06
iir,1.7315029629700185e-06
sao,1.7307889908550106e-06
lnd,1.7277967899618058e-06
elw,1.7267877919861903e-06
nup,1.7266290785587554e-06
phd,1.7246906776296914e-06
owf,1.7232674995686675e-06
ldu,1.7214201324673514e-06
kuw,1.7182125007357065e-06
oig,1.7177530420448735e-06
jad,1.7159676351404543e-06
bsp,1.7141884242557245e-06
toz,1.712145644225735e-06
adp,1.7104364960251882e-06
okk,1.7100590154410185e-06
ehu,1.7069729210186706e-06
lns,1.7064152792466015e-06
jov,1.704900114124031e-06
gms,1.70418804847662e-06
fod,1.7025518226616515e-06
uhr,1.7024431540086328e-06
yrn,1.700063882447805e-06
hca,1.6973524089082317e-06
htr,1.6969572934987912e-06
uon,1.696749011913839e-06
pry,1.6965559820696612e-06
ahw,1.6920490926707854e-06
rmn,1.6914900210480187e-06
knu,1.6904538559091486e-06
uos,1.6903609156138036e-06
rza,1.6898485524471591e-06
dcu,1.689482034051671e-06
nwr,1.686528915744201e-06
ltm,1.6862010033175486e-06
owp,1.6857896829335352e-06
wof,1.6853702600622354e-06
vix,1.6821978979811317e-06
hta,1.681928132816182e-06
evr,1.6813814532327946e-06
koo,1.6753832295563085e-06
otp,1.6728452445680456e-06
soj,1.6715864993372469e-06
dyk,1.6695260844819868e-06
xet,1.6657407930685062e-06
ohr,1.6632833563362088e-06
umc,1.662712369290962e-06
xig,1.6618158529035587e-06
nyh,1.6613254141142774e-06
maf,1.6593217166700225e-06
hij,1.6523364193952844e-06
soh,1.652223937807072e-06
anm,1.6511696612260321e-06
hpl,1.6489424304560503e-06
hfi,1.6483266414222785e-06
utz,1.6461661370181853e-06
azu,1.6434174873604742e-06
ozi,1.641651145132023e-06
dsl,1.6387113720977307e-06
rtb,1.6334414190432289e-06
iil,1.6321583663505708e-06
dhu,1.632091163367783e-06
rju,1.631027354448759e-06
ezr,1.6295874947962628e-06
oei,1.6294297346026261e-06
gso,1.6219606711751955e-06
bni,1.6217747905845058e-06
acb,1.6203768732191395e-06
amt,1.620102818502097e-06
lss,1.6185366553713116e-06
kda,1.6178174404704124e-06
rjo,1.616704063393871e-06
htw,1.6162870236070674e-06
dek,1.6152403728964147e-06
isv,1.6141503500479345e-06
yms,1.613148024708908e-06
lij,1.6127138267137328e-06
fah,1.6086797412788674e-06
bbc,1.6084461989982573e-06
ysh,1.605743781179769e-06
eeg,1.6051804200049094e-06
zeu,1.6049802409072436e-06
lqu,1.6023455026884423e-06
lzh,1.5952253228312292e-06
eex,1.5916001746958811e-06
lok,1.5899305856979686e-06
mpk,1.588482623558186e-06
zaa,1.5861953390589045e-06
tzi,1.5860132714034082e-06
eow,1.5858464554886867e-06
sge,1.5821893740210922e-06
ysl,1.5820521083541214e-06
mez,1.5774098597558715e-06
zte,1.577238754289057e-06
aoi,1.5767754826630306e-06
ocs,1.5751587981409296e-06
jed,1.5751197155551947e-06
siq,1.5748489971564467e-06
dgw,1.5741841165820568e-06
yfr,1.572507854947555e-06
esw,1.5666368879831565e-06
uef,1.5665792173383529e-06
azt,1.5643577059711616e-06
smy,1.564323866171318e-06
spp,1.5641970860761296e-06
zul,1.561333095128811e-06
iju,1.5597759877191105e-06
bih,1.558398088263511e-06
cza,1.555703772932309e-06
cbs,1.5542853610402769e-06
xul,1.5526844048758496e-06
kuo,1.5521224735516878e-06
uza,1.5488762358512073e-06
ouf,1.5485573791456397e-06
mii,1.5474392359001063e-06
rfs,1.5459250240113342e-06
cbe,1.5451519514008248e-06
eqs,1.5428570410311562e-06
geh,1.5411331177067341e-06
bax,1.5396298680066437e-06
nhy,1.5379516999045454e-06
iis,1.53763141334828e-06
oxo,1.5369441317796275e-06
cpu,1.5356682283404576e-06
rzo,1.5330606572849109e-06
rlf,1.5329295876376297e-06
abw,1.5307824285067142e-06
doy,1.530432115085799e-06
eie,1.5296914524244356e-06
ghd,1.528866428571913e-06
rnd,1.5274051211589525e-06
ufm,1.5265538833769737e-06
vam,1.5250287092995198e-06
mde,1.5200966776265536e-06
lez,1.5191844328814768e-06
oim,1.5185238418591795e-06
gby,1.5181411184891185e-06
bwa,1.5142767086703699e-06
ivu,1.508920487957112e-06
kpa,1.5075602233267828e-06
owo,1.5058992134330558e-06
umv,1.5016859200440899e-06
mui,1.4988591052149091e-06
lyb,1.4976723291358903e-06
tcl,1.4945252277504443e-06
guj,1.4938260307593116e-06
lnt,1.4936935312613329e-06
wdo,1.4935391073859906e-06
gsb,1.4925677621454123e-06
kob,1.492392367126505e-06
ckd,1.48861565481721e-06
mep,1.486984671788133e-06
rpm,1.4865280727986954e-06
ieh,1.4855576807919153e-06
yba,1.4820221366336177e-06
wsi,1.4816298809255727e-06
shk,1.4815903217229387e-06
sae,1.4800232053583549e-06
ayu,1.4782120611413786e-06
orv,1.4781720253218454e-06
maa,1.4779160820469726e-06
msi,1.4761502164354207e-06
cgi,1.4748380901119112e-06
cns,1.4664944346744407e-06
hbu,1.46178069354131e-06
urz,1.4609675851112676e-06
tyf,1.4599914737016972e-06
rkb,1.4596873921200049e-06
sst,1.4591411891535166e-06
bek,1.458957691647323e-06
axl,1.4575840817438163e-06
khr,1.4573696041391744e-06
hch,1.4573696041391744e-06
btu,1.454541359459296e-06
jog,1.4519094809418897e-06
yei,1.4489096541782978e-06
cfa,1.448156599477555e-06
bim,1.4475022044749475e-06
tva,1.4471995527439528e-06
eub,1.4471333029949634e-06
cph,1.444825047352117e-06
lvo,1.4420921260520796e-06
huy,1.4407266186358592e-06
abj,1.4395679629538935e-06
uom,1.4394697798726573e-06
ftn,1.4378378436097817e-06
soz,1.4336464745981793e-06
cma,1.4283026459243005e-06
yid,1.4270972817862129e-06
tht,1.424104604276109e-06
eui,1.4224964988581936e-06
lfg,1.4208092750350105e-06
amh,1.4206720093680396e-06
uxl,1.4186568731182039e-06
hux,1.4186568731182039e-06
eza,1.417482012461665e-06
kca,1.415057938912312e-06
pwr,1.4141633289925057e-06
yew,1.412493739994593e-06
usd,1.4119751808082587e-06
evs,1.411098682330622e-06
fij,1.4087084485811124e-06
kua,1.4060255720554912e-06
ooz,1.4033555641861488e-06
pua,1.4019514508010928e-06
htt,1.4002027433979122e-06
apn,1.3978463494482461e-06
vip,1.3975880230888775e-06
sez,1.397106640020681e-06
muz,1.3936592699887363e-06
jeu,1.3936521207352484e-06
voo,1.3927174749959086e-06
fag,1.392493941670182e-06
cso,1.3912819048955054e-06
tcp,1.3907576263063806e-06
pah,1.3903119895056245e-06
tpe,1.3893863994873697e-06
yur,1.3891485676546667e-06
llc,1.387471829403266e-06
oyb,1.386979484146388e-06
fda,1.386799799575388e-06
zbe,1.3856888055833428e-06
kom,1.3852984563428944e-06
nji,1.3834696773006475e-06
lff,1.3803116137265199e-06
xeg,1.3796276684761616e-06
vus,1.3795909689749228e-06
gde,1.3766507193237315e-06
mya,1.3746327233725005e-06
zwi,1.3723602139970943e-06
sju,1.3720122836606753e-06
ikk,1.3707444827087917e-06
oia,1.369914216070378e-06
baj,1.3682670280667277e-06
uwe,1.3676321743569876e-06
pim,1.366174679879221e-06
mhz,1.3659544828717885e-06
erq,1.3629117605872683e-06
wnf,1.3620533735518013e-06
oyh,1.3617407128659232e-06
mwo,1.3616253715763158e-06
goy,1.3590239965404587e-06
nkm,1.3584482433262199e-06
ulw,1.3575812771865674e-06
ntn,1.3568215498492357e-06
zvo,1.3534146922537232e-06
jit,1.3533036405162087e-06
lsc,1.3531053678861397e-06
iav,1.3512365530243596e-06
uib,1.350887669454142e-06
bok,1.3508848097527469e-06
tpr,1.346345987021624e-06
tcu,1.3453207840714357e-06
kaf,1.3447278726488257e-06
mav,1.3433132736919873e-06
ayh,1.3432818169766398e-06
wks,1.3419196458787137e-06
mip,1.3394517235746339e-06
ipw,1.3374632778711535e-06
ezo,1.3373941684207688e-06
hbe,1.3330936541392485e-06
idr,1.3305632950213727e-06
hoy,1.3301543577218556e-06
odp,1.3294694592376988e-06
owc,1.3279657329207094e-06
yem,1.327428109058407e-06
vaa,1.3250035588921546e-06
avs,1.3205738814309497e-06
jig,1.3185396805051458e-06
msb,1.3169873392644373e-06
xub,1.315659007966355e-06
zod,1.3126877782167154e-06
kuh,1.3126324906564076e-06
scy,1.3117393105872987e-06
jal,1.310547768339288e-06
wny,1.3079630748949031e-06
atv,1.3076747216708845e-06
egf,1.3062610759478445e-06
tsd,1.3059140988452239e-06
raa,1.3055961953734544e-06
fga,1.3036577944443907e-06
kka,1.3021426293218202e-06
bhu,1.3003820064961593e-06
mhe,1.2989573985844377e-06
lwi,1.2979636523495967e-06
pbr,1.2973912354536523e-06
buq,1.2896810038752242e-06
dej,1.2859014318645342e-06
hyn,1.2830569822100829e-06
rfr,1.2827009493863772e-06
gmo,1.2811991295369844e-06
rcs,1.2765554510880369e-06
kbu,1.2753357884429731e-06
uvo,1.2743830312614638e-06
iob,1.2735713526821188e-06
dco,1.2732157964753124e-06
hnu,1.272696760672079e-06
pcr,1.2719165388080814e-06
gwi,1.2710538622205216e-06
nru,1.2678419409367838e-06
ouq,1.2629237311538947e-06
kop,1.2628817888667646e-06
ksb,1.2628703500611838e-06
ogd,1.2594587262966794e-06
tgu,1.2575389134266844e-06
nbi,1.2549327722218353e-06
dfr,1.2538584777310286e-06
wsk,1.2528151633386706e-06
zwe,1.2503029156629646e-06
gti,1.249475508725946e-06
avr,1.2494202211656382e-06
vri,1.2456282571155689e-06
bsa,1.2453756501589906e-06
avu,1.2450529805182292e-06
sko,1.2447708233139003e-06
mro,1.243953901948664e-06
fca,1.2436707915105367e-06
zai,1.2436026352939505e-06
hsc,1.2422933686718363e-06
itd,1.2404083488354832e-06
kba,1.2398697717393824e-06
ufu,1.238970872267483e-06
lsd,1.2372402763064722e-06
hpu,1.2351731888146231e-06
bpo,1.2349658604634692e-06
zze,1.2337390485649173e-06
xlv,1.233404463501676e-06
udh,1.232728144121705e-06
nyd,1.2325131899001639e-06
sny,1.2325131899001639e-06
stg,1.2322229302085484e-06
paz,1.2318425899229834e-06
ucs,1.2294518795565746e-06
lsy,1.2267180050227388e-06
kod,1.2264024846354654e-06
sok,1.224082313570139e-06
rlt,1.2232301225543617e-06
ueg,1.2231290797717304e-06
ubh,1.2216439415138097e-06
mfi,1.2215919902717964e-06
wya,1.2211782868032871e-06
gbo,1.2204929117022314e-06
gki,1.2203880559844064e-06
bae,1.218728952558276e-06
acn,1.2165531964134086e-06
lwe,1.2146333835434136e-06
shf,1.2139094024735223e-06
auz,1.2136696641732225e-06
nby,1.2128951617120155e-06
uep,1.210614549849323e-06
ezv,1.2087352494157602e-06
wix,1.2081523469480334e-06
fuj,1.2071995897665241e-06
hcl,1.206713917146235e-06
pmo,1.2045591321449323e-06
ubn,1.20444665055672e-06
fom,1.2027751550912105e-06
baa,1.2011985063886426e-06
zir,1.2004073223359634e-06
dcl,1.199214350237255e-06
afn,1.1971687105058703e-06
yeo,1.194814223023801e-06
std,1.1912877345865882e-06
ulr,1.1911309276267501e-06
ubw,1.1905365863534423e-06
ndd,1.1889723296902538e-06
ufi,1.1887006580577073e-06
vew,1.1832024055084865e-06
nux,1.1827996642286588e-06
nmr,1.1822019866370565e-06
usq,1.181348842387481e-06
iib,1.1813192921397303e-06
hyc,1.1811095807040803e-06
agy,1.1799990633289343e-06
uku,1.1796544693108097e-06
vra,1.1766789500090772e-06
lkw,1.176450173897459e-06
ylc,1.1741605063136815e-06
vum,1.1738430794588115e-06
huh,1.1730681003807053e-06
taa,1.1728989013814877e-06
gwe,1.17266392925018e-06
pif,1.1724499282624373e-06
imr,1.1715867750579783e-06
lsb,1.1706654745918164e-06
fii,1.1685616875987286e-06
kus,1.1685421463058612e-06
csf,1.1682728577578107e-06
ryc,1.1679349363762749e-06
msk,1.1663902210059538e-06
lek,1.1663382697639405e-06
ufl,1.1656705294881553e-06
rlu,1.164953221054853e-06
ihu,1.162802248988744e-06
nlu,1.162800342521147e-06
fcc,1.1621721614479957e-06
rii,1.161134566458428e-06
dsu,1.1607127605026322e-06
mve,1.1559556472316739e-06
rmh,1.1556606213710665e-06
ldv,1.1548532323438144e-06
hby,1.15326848115396e-06
fdi,1.1511341906793232e-06
esv,1.150455011597957e-06
yhe,1.1477616495005534e-06
hke,1.146041062494426e-06
agp,1.1456473769356832e-06
tzm,1.1437394794881685e-06
apk,1.140241588064908e-06
poa,1.1383160557921226e-06
gya,1.1371731284678307e-06
uix,1.136091684723536e-06
vez,1.1355817046413874e-06
pph,1.1320490201844851e-06
exy,1.1300319774670525e-06
yrr,1.12973409190505e-06
doa,1.1291712073470895e-06
sjo,1.1279820481835748e-06
igy,1.1264249407738745e-06
dbr,1.1262647974957417e-06
rkw,1.1235328294295028e-06
olh,1.123319305058659e-06
yga,1.121634940936871e-06
xys,1.115571420745194e-06
hpi,1.1135853581262097e-06
hbr,1.1133561053976923e-06
iep,1.1130148476978621e-06
rsm,1.1123027820504508e-06
sog,1.1122651293154136e-06
eio,1.1105078428080475e-06
dgr,1.1082014936327978e-06
www,1.1077658657869251e-06
zap,1.107049510587421e-06
uif,1.1034515296153277e-06
phn,1.1029815853527122e-06
aat,1.1023329097528953e-06
cii,1.099789681978741e-06
ybd,1.0980357317896692e-06
lld,1.097246930821486e-06
ipy,1.0967717437729793e-06
zhu,1.0951350413411117e-06
zos,1.0928077210222972e-06
kbe,1.0921342613437215e-06
ntp,1.0912301190859308e-06
itb,1.0892121231346998e-06
hce,1.0867432475968215e-06
gfr,1.0864372595475323e-06
wow,1.0853805998819964e-06
upc,1.084824387960625e-06
wnr,1.0845713043871475e-06
gte,1.0845164934437391e-06
wpe,1.0837553362557098e-06
eob,1.0795396597822476e-06
jot,1.0794433831686084e-06
uaw,1.0783261931568734e-06
jaf,1.0770555325035948e-06
tez,1.0755527594204036e-06
lmm,1.0736062560040533e-06
lfs,1.0733383973067005e-06
baw,1.0717255257197931e-06
uya,1.071022992410366e-06
mpm,1.0705988033700742e-06
ytt,1.0703943347203155e-06
bop,1.0703214123347372e-06
hde,1.0702918620869865e-06
zbu,1.0679659716188695e-06
elq,1.0656238761761795e-06
kao,1.064967098089076e-06
vro,1.0638608702660228e-06
daf,1.063445736946816e-06
aaa,1.0618452573992878e-06
aiu,1.061836201678203e-06
amr,1.0611398643884655e-06
dta,1.0599783490051046e-06
mib,1.0581734008078178e-06
wot,1.0577125122662874e-06
uig,1.0574332147633535e-06
wnh,1.0561377700313162e-06
iof,1.055883256607141e-06
ilp,1.0528376746212256e-06
noh,1.0528338616860321e-06
dpe,1.0512581662172625e-06
caj,1.0490318886810794e-06
hrs,1.0483407941772331e-06
dym,1.0474714449530843e-06
mof,1.0471506817799198e-06
urq,1.0460263425146969e-06
ssc,1.0434259207126383e-06
tih,1.043367296834036e-06
otg,1.0431747436067576e-06
dlb,1.0427481714819697e-06
skl,1.0422710779658661e-06
imy,1.0419102789731686e-06
jib,1.0418454590748768e-06
wsw,1.0406005357341552e-06
lll,1.0403260044002134e-06
igb,1.0393513228413407e-06
asw,1.0392550462277014e-06
kii,1.0392512332925078e-06
ekk,1.0392469437404149e-06
bda,1.0375201607145977e-06
dhy,1.037044973666091e-06
uhn,1.036653194574945e-06
ghp,1.0355455369011942e-06
nko,1.0353772911357751e-06
uol,1.0325671578980665e-06
cth,1.0288504993180714e-06
mms,1.0279182366632279e-06
hba,1.0264493033798801e-06
aou,1.0235085771117896e-06
ruh,1.0221473592476621e-06
geg,1.021368090617463e-06
meu,1.0211478936100306e-06
aif,1.0199368100691525e-06
hoh,1.01934532849724e-06
ksi,1.0182176529137225e-06
asd,1.018181430029383e-06
ymu,1.0174869992072424e-06
svo,1.0159289385637434e-06
ckr,1.0146759127357354e-06
kub,1.0144452301565204e-06
akk,1.0142965256839687e-06
ahs,1.0136368878954699e-06
rmc,1.013539181431133e-06
lej,1.0134114481021464e-06
ccp,1.012682700863263e-06
ruo,1.010151865128488e-06
qin,1.0100088800587268e-06
stv,1.008889783579395e-06
ooe,1.0076677378498352e-06
rss,1.0048394931699568e-06
mcp,1.0047741966547659e-06
vod,1.0031336812877048e-06
gsl,1.001781519144662e-06
ysc,1.0011685898122852e-06
ekh,1.0011638236432934e-06
dey,9.99833109260715e-07
spn,9.975148446629852e-07
aam,9.974238108352371e-07
kdr,9.962375113731175e-07
wac,9.954301223458654e-07
kio,9.937271701650086e-07
amf,9.928144488030323e-07
ndg,9.923812040416556e-07
iul,9.912044369175202e-07
ldy,9.907788180265307e-07
hdi,9.87901005189135e-07
sss,9.877194141505383e-07
wbu,9.86769516670424e-07
cpa,9.864954619533817e-07
oav,9.860536380878192e-07
lkh,9.852400530408774e-07
gfe,9.852257545339013e-07
eae,9.831739187828268e-07
iud,9.827220859623811e-07
fst,9.823689128400708e-07
bpa,9.800334900339697e-07
hii,9.796664950215822e-07
hrh,9.790897885735452e-07
ukh,9.754274643200591e-07
gef,9.749899300065896e-07
uml,9.749832573700008e-07
laa,9.746868016586956e-07
cds,9.740023797914383e-07
ewy,9.723976106918173e-07
cps,9.720920992594276e-07
ttp,9.719781878205176e-07
plc,9.64581570161766e-07
zoe,9.633337871196491e-07
aix,9.624744468503838e-07
beo,9.620207075623413e-07
ijo,9.619044130389354e-07
bsb,9.606733115882907e-07
dyc,9.582063425180093e-07
dpi,9.57774050990431e-07
dno,9.572845654349482e-07
fco,9.565753594889321e-07
kof,9.521070760588918e-07
ksa,9.516866999537936e-07
wob,9.509002820701064e-07
nye,9.496763298729498e-07
mpf,9.495800532593105e-07
atw,9.477936931210928e-07
kbi,9.475434692490105e-07
hsa,9.457904722937371e-07
fao,9.457361379672278e-07
obn,9.455783777735912e-07
ehl,9.442119171235724e-07
haj,9.420018445619621e-07
dhr,9.418364584979382e-07
mbn,9.413774764240044e-07
lza,9.409628197216967e-07
dti,9.399757461234446e-07
eht,9.399643073178636e-07
xop,9.39871843639418e-07
eyc,9.380444944478688e-07
edc,9.378848277866352e-07
uyl,9.356514009969639e-07
ugb,9.348325731641309e-07
ueh,9.344627184503483e-07
eln,9.337258687241785e-07
yuk,9.336634319103827e-07
pye,9.334275065452766e-07
bbu,9.325605404056239e-07
olw,9.322254787254833e-07
pya,9.317712628205416e-07
ekn,9.315639344693878e-07
prc,9.312107613470774e-07
rvy,9.307460598703532e-07
nbc,9.293891315583185e-07
gyl,9.290812370414326e-07
apb,9.2871138232765e-07
ajp,9.285822191479656e-07
isw,9.236044322526759e-07
ybi,9.229581397373549e-07
yuc,9.221245367806465e-07
llk,9.171086205334204e-07
ysu,9.163755837424441e-07
oey,9.160924733043168e-07
avl,9.15798877294407e-07
mwa,9.151425758242027e-07
htu,9.149300046871575e-07
sdr,9.140844863079691e-07
pcs,9.138175808444146e-07
ydo,9.13750854478526e-07
osg,9.104798326992869e-07
epw,9.098545113275309e-07
ovs,9.094951421855308e-07
piq,9.094779839771594e-07
dgk,9.092315730402709e-07
lsu,9.086172138571965e-07
waz,9.085971959474299e-07
tda,9.085557302771992e-07
olz,9.080738705921036e-07
foy,9.071211134105941e-07
aib,9.06390459704114e-07
cek,9.062331761273766e-07
zuk,9.047823542861986e-07
bty,9.040655224697954e-07
cme,9.032047523498324e-07
rux,9.016195245430788e-07
dka,9.002459146395721e-07
isz,9.000547912629911e-07
pfa,8.995853236172749e-07
uem,8.99289344522869e-07
kki,8.986039694218133e-07
mlo,8.984485923126726e-07
ulz,8.977188918399908e-07
wsb,8.972284530507096e-07
dvd,8.971440918595504e-07
edh,8.959082242399137e-07
inx,8.958815336935583e-07
mcf,8.952991078427306e-07
npe,8.927840004656295e-07
khz,8.923173925213084e-07
ghf,8.895034463484063e-07
lcr,8.848964674006974e-07
lbl,8.846510096976073e-07
trl,8.838093042536125e-07
llr,8.796551113601476e-07
opc,8.77456000987219e-07
vyi,8.768545104604232e-07
bce,8.76742028872211e-07
ayc,8.756348478153593e-07
koe,8.750500388800357e-07
luz,8.741711573179029e-07
gfo,8.736411593259877e-07
hrm,8.732689215277092e-07
pfi,8.732131573505023e-07
stt,8.726135732913032e-07
hki,8.725830698097542e-07
llh,8.715264101442183e-07
tyc,8.695741873250774e-07
oab,8.694626589706636e-07
msp,8.681100202107218e-07
rtt,8.675194918726077e-07
ftc,8.667802590619418e-07
uav,8.664757008633502e-07
qur,8.656811804923767e-07
ooi,8.648161208203208e-07
cew,8.646807616209468e-07
lfh,8.639424820440793e-07
tbi,8.633548134073604e-07
ttv,8.632637795796124e-07
ysb,8.600842682450205e-07
zic,8.592816453867604e-07
aom,8.584323140723784e-07
eyf,8.582502464168823e-07
vim,8.575419937046647e-07
rnp,8.561512255927865e-07
uyt,8.556326664064523e-07
itk,8.55531623623821e-07
akb,8.554067499962295e-07
vlo,8.551546196565504e-07
aef,8.538949211919534e-07
rlw,8.526166346682875e-07
dof,8.519527073276958e-07
tek,8.519407919052157e-07
coz,8.519355491193244e-07
lmy,8.511953630748601e-07
duv,8.506339083675975e-07
waa,8.496911601409714e-07
ryg,8.487989333056609e-07
yve,8.475911860830773e-07
hdo,8.473519243996766e-07
bna,8.468300288950479e-07
yod,8.462151930950744e-07
lpy,8.444369354441432e-07
jem,8.424127434732224e-07
lze,8.424041643690367e-07
crc,8.414118479848934e-07
uei,8.413251037092383e-07
dte,8.402641544916095e-07
gdr,8.400282291265033e-07
kut,8.39885244056742e-07
sds,8.394529525291637e-07
yck,8.387308779268692e-07
ygm,8.381322471014686e-07
rsf,8.378553326830309e-07
itw,8.376646859233492e-07
loz,8.376217904024208e-07
yeh,8.370274491291131e-07
wyc,8.354898830122799e-07
tke,8.35007070093386e-07
nkh,8.34386514890622e-07
sga,8.33786930831423e-07
bao,8.33773108941346e-07
caw,8.337492780963858e-07
yeu,8.332045049805953e-07
luw,8.30738012527213e-07
ovt,8.284378593716531e-07
hdu,8.279212066529155e-07
wnp,8.274074136355733e-07
cdn,8.257311520010717e-07
gps,8.250400574972256e-07
lfc,8.24604906268252e-07
uje,8.23991500318976e-07
riy,8.235382376478328e-07
hfa,8.220864625728565e-07
ruy,8.220378476491376e-07
fuk,8.213291183200208e-07
drs,8.212533362330474e-07
kib,8.209368626119756e-07
buh,8.205989412304399e-07
ooh,8.177411463028108e-07
muk,8.176524955595588e-07
fey,8.17480436858946e-07
oaq,8.152112638018344e-07
tzu,8.14006852897545e-07
gza,8.124873982228818e-07
igz,8.124873982228818e-07
rgm,8.118382460061655e-07
rdh,8.112176908034015e-07
khi,8.095376162337063e-07
spb,8.08732133674051e-07
iku,8.081754451357804e-07
hsh,8.080048162858653e-07
ceh,8.07915688925714e-07
ttm,8.074328760068201e-07
usg,8.07196950641714e-07
dcs,8.070563486564486e-07
yrt,8.057952203411541e-07
uzu,8.04630845256398e-07
npi,8.032233955530477e-07
lfl,8.029483876022068e-07
zid,8.003298543579783e-07
etm,7.996506752766122e-07
guc,7.986011648645643e-07
gof,7.980311310531159e-07
lnc,7.980053937405589e-07
fiz,7.979653579210258e-07
fka,7.979582086675377e-07
oeo,7.979253221014926e-07
pax,7.966880246311582e-07
eiu,7.954726515381872e-07
gub,7.949817361320068e-07
aju,7.939889431309643e-07
hsu,7.929332366992267e-07
quy,7.921930506547624e-07
zom,7.918227193240807e-07
quh,7.899672497354783e-07
pwi,7.872124040580774e-07
yus,7.862911035919155e-07
afy,7.844280081329259e-07
zib,7.835591355256765e-07
twr,7.825663425246339e-07
odk,7.824605335730105e-07
idp,7.810588032724507e-07
rdc,7.808910341239308e-07
xav,7.8050211473418e-07
szt,7.803762878727901e-07
eyh,7.79471192381201e-07
azl,7.779274302446784e-07
ocq,7.759318352877099e-07
dgs,7.752078542178186e-07
wch,7.751082412858849e-07
bps,7.749933766131767e-07
hyo,7.7390716669989e-07
ngz,7.73454380645646e-07
uov,7.732484821451897e-07
zit,7.729520264338846e-07
okm,7.714096941480595e-07
ftp,7.701275946891999e-07
rdp,7.690227967168444e-07
cgo,7.684932753418283e-07
kac,7.683755509677248e-07
chh,7.681143649069609e-07
dbl,7.66439533123157e-07
suk,7.662808196957219e-07
kvi,7.653028018185547e-07
jod,7.649234147667881e-07
aoc,7.645120943827748e-07
pyo,7.635741123251407e-07
hrl,7.629997889615995e-07
pfe,7.626733063856445e-07
ltl,7.622329123707798e-07
syt,7.620122387464482e-07
ecg,7.602187293547424e-07
oji,7.590562607375831e-07
hgo,7.587612348769756e-07
doh,7.581063632574689e-07
tph,7.57915239880888e-07
wdr,7.573447294525405e-07
amc,7.568547672801584e-07
aon,7.565711802251319e-07
rpn,7.556656081166436e-07
pbs,7.524141276302719e-07
uhl,7.517053983011551e-07
lxi,7.501382819365713e-07
suv,7.493585366894731e-07
fdo,7.491979167944412e-07
okb,7.491645536114969e-07
bjo,7.488557058608126e-07
wbr,7.472661885019662e-07
afk,7.453049099617405e-07
ahy,7.451071139485706e-07
gey,7.448435448033107e-07
taj,7.444083935743371e-07
gip,7.442868562650401e-07
mpg,7.434918592771672e-07
ywe,7.428021946240186e-07
ofr,7.41888520028244e-07
ryk,7.417412454063899e-07
bms,7.414786294949283e-07
kfi,7.409533976720051e-07
css,7.404600991813287e-07
dns,7.395788345347e-07
cyd,7.368459132346624e-07
wdy,7.348832048437392e-07
oau,7.326373860146885e-07
mek,7.32566370096707e-07
jpu,7.322298785658687e-07
obd,7.319114984772003e-07
